ts,o,h,l,c,v
1783355400,29787.111328125,29797.37890625,29705.5546875,29708.802734375,95322655.0
1783357200,29693.5,29826.4,29665.7,29785.9,16273.0
1783359000,29709.45703125,29754.34765625,29643.119140625,29729.345703125,90739584.0
1783360800,29785.5,29843.6,29701.9,29833.9,15108.0
1783362600,29730.228515625,29813.763671875,29708.8515625,29797.736328125,99216514.0
1783364400,29832.1,29853.4,29742.1,29750.1,13618.0
1783366200,29798.384765625,29798.384765625,29690.12109375,29694.919921875,113031342.0
1783368000,29748.7,29796.1,29642.6,29656.4,14184.0
1783371600,29658.0,29763.6,29655.7,29750.5,13156.0
1783375200,29750.4,29811.7,29691.5,29713.1,13843.0
1783378800,29711.0,29732.1,29691.2,29711.6,6848.0
1783386000,29719.5,29736.8,29653.0,29657.6,5531.0
1783389600,29657.6,29692.6,29604.3,29616.2,7552.0
1783393200,29613.6,29677.2,29572.0,29580.6,14182.0
1783396800,29580.8,29598.1,29481.0,29536.7,13589.0
1783400400,29536.3,29582.7,29502.5,29510.8,12336.0
1783404000,29512.2,29547.6,29393.8,29431.5,12416.0
1783407600,29432.3,29443.8,29371.3,29388.8,10983.0
1783411200,29388.8,29467.8,29321.8,29452.3,12250.0
1783414800,29451.8,29464.3,29395.2,29453.2,10313.0
1783418400,29452.6,29507.6,29407.2,29409.8,9983.0
1783422000,29412.1,29472.7,29405.3,29422.9,10217.0
1783425600,29422.6,29457.2,29386.8,29426.2,9118.0
1783429200,29426.4,29451.4,29391.2,29423.1,8860.0
1783431000,29365.796875,29423.419921875,29023.033203125,29063.5078125,0.0
1783432800,29422.4,29423.9,29355.4,29405.2,11157.0
1783434600,29068.8203125,29119.7890625,28974.720703125,29075.810546875,176409774.0
1783436400,29404.6,29479.8,29386.1,29406.3,11901.0
1783438200,29084.291015625,29313.259765625,29013.556640625,29307.17578125,137466333.0
1783440000,29405.3,29446.8,29185.0,29233.2,15042.0
1783441800,29301.126953125,29345.951171875,29249.25390625,29299.267578125,110540580.0
1783443600,29233.6,29267.5,28974.5,29066.5,16773.0
1783445400,29304.33203125,29339.24609375,29281.439453125,29286.900390625,90068111.0
1783447200,29065.1,29152.5,29012.6,29150.7,16092.0
1783449000,29286.08203125,29296.7421875,29037.2421875,29086.763671875,139306155.0
1783450800,29153.1,29321.3,29140.7,29303.7,15249.0
1783452600,29091.525390625,29166.806640625,29071.880859375,29165.513671875,120078326.0
1783454400,29303.1,29344.3,29274.2,29331.2,14716.0
1783458000,29330.8,29337.8,29148.7,29154.5,14685.0
1783461600,29156.2,29172.7,29035.5,29155.0,15975.0
1783465200,29159.2,29200.8,29152.2,29181.8,7999.0
1783472400,29115.8,29165.3,29087.4,29149.7,6870.0
1783476000,29149.7,29172.9,29060.4,29067.5,7785.0
1783479600,29066.8,29313.0,29034.7,29309.9,14670.0
1783483200,29311.5,29324.4,29194.2,29203.3,14201.0
1783486800,29207.2,29242.0,29155.3,29227.9,13507.0
1783490400,29228.0,29298.9,29228.0,29234.0,11455.0
1783494000,29234.2,29240.3,29143.8,29182.7,12680.0
1783497600,29182.7,29213.5,29079.3,29114.5,13586.0
1783501200,29116.2,29130.5,29050.0,29097.1,11490.0
1783504800,29097.6,29175.1,29048.9,29148.4,11783.0
1783508400,29151.3,29181.4,28726.0,28777.1,15168.0
1783512000,28777.0,28800.8,28678.1,28725.6,13779.0
1783515600,28728.6,28827.4,28692.9,28786.3,12024.0
1783517400,29029.783203125,29180.01171875,29014.466796875,29078.33984375,217617893.0
1783519200,28786.6,28887.0,28741.3,28856.1,12358.0
1783521000,29073.24609375,29103.9140625,28816.693359375,28839.93359375,150945359.0
1783522800,28854.9,29003.6,28821.6,28921.3,12869.0
1783524600,28840.548828125,29070.857421875,28819.603515625,29058.814453125,110108979.0
1783526400,28921.3,29165.0,28916.5,29136.0,15737.0
1783528200,29052.61328125,29219.53125,29026.470703125,29216.81640625,98014553.0
1783530000,29133.8,29152.0,28919.9,28978.3,16828.0
1783531800,29217.599609375,29231.1015625,29101.3671875,29149.2109375,101501114.0
1783533600,28982.4,28990.2,28802.2,28863.9,16273.0
1783535400,29148.474609375,29215.251953125,29127.15234375,29205.806640625,112440353.0
1783537200,28869.9,29143.8,28861.5,29140.9,15736.0
1783539000,29207.796875,29279.783203125,29166.0390625,29250.134765625,108797362.0
1783540800,29141.2,29224.0,29092.2,29120.5,15225.0
1783544400,29116.8,29191.5,29096.8,29172.3,14868.0
1783548000,29172.5,29266.8,29144.5,29224.2,15065.0
1783551600,29225.7,29235.3,29120.3,29167.2,10255.0
1783558800,29187.1,29219.3,29174.8,29195.7,5234.0
1783562400,29195.7,29273.2,29166.2,29262.3,7654.0
1783566000,29262.5,29352.3,29259.7,29274.6,14107.0
