ts,o,h,l,c,v
1784739600,25202.6,25206.1,25155.1,25176.6,3387.0
1784741400,25176.6,25186.6,25147.6,25177.6,1903.0
1784743200,25177.6,25196.6,25161.6,25180.6,1460.0
1784745000,25179.6,25215.6,25162.6,25207.6,1257.0
1784746800,25207.6,25210.6,25172.6,25183.6,604.0
1784748600,25184.6,25209.6,25178.6,25207.6,681.0
1784750400,25207.6,25211.6,25185.6,25190.6,617.0
1784752200,25189.6,25201.6,25174.6,25176.6,573.0
1784754000,25176.6,25179.6,25142.6,25154.6,716.0
1784755800,25154.6,25167.6,25143.6,25157.6,459.0
1784757600,25157.6,25158.6,25141.6,25153.6,527.0
1784759400,25153.6,25161.6,25139.6,25149.6,776.0
1784775600,25138.7,25214.3,25137.7,25189.3,471.0
1784777400,25189.8,25220.3,25185.8,25213.3,650.0
1784779200,25214.3,25222.8,25204.3,25205.3,811.0
1784781000,25205.3,25208.3,25174.8,25181.3,1194.0
1784782800,25180.3,25190.8,25147.3,25152.3,649.0
1784784600,25152.3,25164.3,25146.3,25160.3,520.0
1784786400,25160.3,25162.3,25125.3,25140.3,590.0
1784788200,25141.3,25169.5,25135.3,25161.3,664.0
1784790000,25161.3,25168.3,25140.8,25164.8,518.0
1784791800,25165.3,25166.8,25110.3,25118.3,581.0
1784793600,25118.3,25128.5,25097.3,25124.3,686.0
1784795400,25124.3,25138.3,25043.3,25044.3,663.0
1784797200,25046.3,25085.1,25041.3,25076.1,1003.0
1784799000,25076.1,25076.1,25014.1,25025.1,970.0
1784800800,25030.1,25030.1,24902.1,24968.1,3386.0
1784802600,24968.1,25000.1,24927.1,24987.1,2739.0
1784804400,24987.1,25066.1,24968.1,25056.1,2509.0
1784806200,25056.1,25073.1,25001.1,25034.1,1949.0
1784808000,25034.1,25076.1,24995.1,25003.1,1986.0
1784809800,25003.1,25027.1,24982.1,24994.1,1798.0
1784811600,24994.1,25005.1,24963.1,24985.1,1626.0
1784813400,24985.1,25050.1,24983.1,25028.1,1625.0
1784815200,25026.1,25031.1,24962.1,24971.1,1558.0
1784817000,24970.1,25031.1,24933.1,24999.1,1816.0
1784818800,24999.1,25003.1,24931.1,24948.1,1850.0
1784820600,24947.1,24947.1,24836.1,24846.1,2510.0
1784822400,24846.1,24851.1,24748.1,24757.1,2827.0
1784824200,24757.1,24879.1,24753.1,24822.1,3588.0
1784826000,24822.1,24864.1,24789.1,24847.1,3646.0
1784827800,24846.1,24854.1,24747.1,24789.1,2970.0
1784829600,24792.1,24797.1,24696.1,24707.1,2697.0
1784831400,24707.1,24786.1,24693.1,24783.1,2192.0
1784833200,24783.1,24838.1,24780.1,24831.1,1382.0
1784835000,24831.1,24832.1,24777.1,24792.1,1320.0
1784836800,24792.1,24803.1,24761.1,24784.1,1407.0
