ticket,order,zaman,yon,sembol,lot,fiyat,komisyon,swap,kar_zarar,net,yorum,pozisyon_id
1423754160,1718458264,2026-06-22 01:15:44 UTC,BUY,USTEC,2.0,30164.3,0.0,0.0,54.8,54.8,[tp 30172.00],1718454523
1423765816,1718471254,2026-06-22 01:26:17 UTC,BUY,USTEC,3.0,30246.8,0.0,0.0,0.0,0.0,FX|S|flip|50,1718471254
1423765985,1718471552,2026-06-22 01:26:18 UTC,BUY,USTEC,2.0,30246.8,0.0,0.0,0.0,0.0,FX|W|flip|50,1718471552
1423767658,1718473481,2026-06-22 01:28:22 UTC,BUY,XAUUSD,2.0,4151.52,-7.0,0.0,580.0,573.0,dir_flip,1718442893
1423767704,1718473510,2026-06-22 01:28:22 UTC,BUY,XAUUSD,3.0,4151.33,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718473510
1423767720,1718473525,2026-06-22 01:28:23 UTC,BUY,XAUUSD,2.0,4151.33,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1718473525
1423769682,1718476114,2026-06-22 01:30:21 UTC,SELL,USTEC,3.0,30205.3,0.0,0.0,-124.5,-124.5,[sl 30211.90],1718471254
1423769683,1718476115,2026-06-22 01:30:21 UTC,SELL,USTEC,2.0,30205.3,0.0,0.0,-83.0,-83.0,[sl 30211.90],1718471552
1423771346,1718477964,2026-06-22 01:31:17 UTC,SELL,XAUUSD,3.0,4154.67,-10.5,0.0,1002.0,991.5,[tp 4154.43],1718473510
1423778608,1718487679,2026-06-22 01:40:40 UTC,BUY,XAUUSD,3.0,4150.84,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718487679
1423780196,1718489623,2026-06-22 01:43:06 UTC,SELL,XAUUSD,3.0,4154.3,-10.5,0.0,1038.0,1027.5,[tp 4153.74],1718487679
1423782421,1718492493,2026-06-22 01:45:47 UTC,BUY,XAUUSD,3.0,4153.69,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718492493
1423790001,1718501987,2026-06-22 01:55:01 UTC,SELL,XAUUSD,3.0,4156.74,-10.5,0.0,915.0,904.5,[tp 4156.58],1718492493
1423804149,1718520978,2026-06-22 02:04:25 UTC,SELL,XAUUSD,2.0,4158.74,-7.0,0.0,1482.0,1475.0,[tp 4158.43],1718473525
1423833630,1718555594,2026-06-22 02:21:46 UTC,BUY,XAUUSD,3.0,4156.26,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718555594
1423833689,1718555653,2026-06-22 02:21:48 UTC,BUY,XAUUSD,2.0,4156.14,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1718555653
1423834780,1718557378,2026-06-22 02:23:00 UTC,SELL,XAUUSD,3.0,4158.53,-10.5,0.0,681.0,670.5,[tp 4158.23],1718555594
1423837494,1718561040,2026-06-22 02:25:54 UTC,BUY,XAUUSD,3.0,4156.13,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718561040
1423845803,1718570539,2026-06-22 02:31:56 UTC,SELL,XAUUSD,3.0,4150.99,-10.5,0.0,-1542.0,-1552.5,[sl 4151.08],1718561040
1423849485,1718574836,2026-06-22 02:33:33 UTC,SELL,XAUUSD,2.0,4150.18,-7.0,0.0,-1192.0,-1199.0,[sl 4150.23],1718555653
1423851659,1718577248,2026-06-22 02:35:53 UTC,BUY,XAUUSD,3.0,4148.01,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718577248
1423853366,1718578294,2026-06-22 02:35:57 UTC,SELL,XAUUSD,3.0,4143.85,-10.5,0.0,-1248.0,-1258.5,[tp 4150.70],1718577248
1423911425,1718647042,2026-06-22 03:08:23 UTC,BUY,XAUUSD,3.0,4147.55,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718647042
1423911430,1718647048,2026-06-22 03:08:23 UTC,BUY,XAUUSD,2.0,4147.58,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1718647048
1423914068,1718650082,2026-06-22 03:10:03 UTC,SELL,XAUUSD,3.0,4150.52,-10.5,0.0,891.0,880.5,[tp 4150.49],1718647042
1423920499,1718657405,2026-06-22 03:12:47 UTC,SELL,XAUUSD,2.0,4158.54,-7.0,0.0,2192.0,2185.0,[tp 4154.49],1718647048
1423927442,1718665580,2026-06-22 03:15:47 UTC,BUY,XAUUSD,3.0,4164.2,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718665580
1423927445,1718665587,2026-06-22 03:15:48 UTC,BUY,XAUUSD,2.0,4164.02,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1718665587
1423929819,1718668079,2026-06-22 03:16:27 UTC,SELL,XAUUSD,3.0,4167.33,-10.5,0.0,939.0,928.5,[tp 4167.20],1718665580
1423932432,1718670882,2026-06-22 03:18:21 UTC,BUY,XAUUSD,3.0,4166.69,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718670882
1423932972,1718671617,2026-06-22 03:18:21 UTC,SELL,XAUUSD,3.0,4166.56,-10.5,0.0,-39.0,-49.5,[tp 4169.82],1718670882
1423941132,1718681337,2026-06-22 03:23:35 UTC,BUY,XAUUSD,3.0,4162.92,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718681337
1423944395,1718685445,2026-06-22 03:26:43 UTC,SELL,XAUUSD,3.0,4166.23,-10.5,0.0,993.0,982.5,[tp 4165.91],1718681337
1423956162,1718699470,2026-06-22 03:35:47 UTC,SELL,XAUUSD,2.0,4168.26,-7.0,0.0,848.0,841.0,dir_flip,1718665587
1423956170,1718699479,2026-06-22 03:35:49 UTC,SELL,XAUUSD,3.0,4168.39,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718699479
1423956238,1718699537,2026-06-22 03:35:51 UTC,SELL,XAUUSD,2.0,4169.34,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1718699537
1423964270,1718709279,2026-06-22 03:41:06 UTC,BUY,XAUUSD,3.0,4173.58,-10.5,0.0,-1557.0,-1567.5,[sl 4173.26],1718699479
1423964273,1718709280,2026-06-22 03:41:06 UTC,BUY,XAUUSD,2.0,4173.58,-7.0,0.0,-848.0,-855.0,[sl 4173.26],1718699537
1423971683,1718722415,2026-06-22 03:45:17 UTC,SELL,XAUUSD,3.0,4176.65,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718722415
1423971689,1718722421,2026-06-22 03:45:18 UTC,SELL,XAUUSD,2.0,4176.57,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1718722421
1423980431,1718735093,2026-06-22 03:49:52 UTC,BUY,XAUUSD,3.0,4181.59,-10.5,0.0,-1482.0,-1492.5,[sl 4181.65],1718722415
1423980432,1718735094,2026-06-22 03:49:52 UTC,BUY,XAUUSD,2.0,4181.59,-7.0,0.0,-1004.0,-1011.0,[sl 4181.65],1718722421
1423997138,1718754714,2026-06-22 03:55:52 UTC,SELL,XAUUSD,3.0,4197.7,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718754714
1423997168,1718754742,2026-06-22 03:55:53 UTC,SELL,XAUUSD,2.0,4197.38,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1718754742
1423998698,1718756671,2026-06-22 03:56:11 UTC,BUY,XAUUSD,3.0,4194.51,-10.5,0.0,957.0,946.5,[tp 4194.69],1718754714
1424003278,1718762043,2026-06-22 03:59:01 UTC,SELL,XAUUSD,3.0,4198.97,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1718762043
1424007654,1718767318,2026-06-22 04:00:03 UTC,BUY,XAUUSD,2.0,4203.49,-7.0,0.0,-1222.0,-1229.0,[sl 4202.69],1718754742
1424007935,1718767619,2026-06-22 04:00:04 UTC,BUY,XTIUSD,5.0,77.36,0.0,0.0,485.0,485.0,[tp 77.52],1718417083
1424009207,1718769900,2026-06-22 04:00:05 UTC,BUY,XAUUSD,3.0,4208.62,-10.5,0.0,-2895.0,-2905.5,[sl 4203.99],1718762043
1424028827,1718792918,2026-06-22 04:03:38 UTC,SELL,XTIUSD,5.0,77.02,0.0,0.0,0.0,0.0,ForexSAI_demo,1718792918
1424033821,1718798712,2026-06-22 04:05:52 UTC,BUY,DE40,3.0,25025.9,0.0,0.0,0.0,0.0,FX|S|emel+ml|57,1718798712
1424034022,1718799145,2026-06-22 04:05:53 UTC,BUY,DE40,2.0,25024.9,0.0,0.0,0.0,0.0,FX|W|emel+ml|57,1718799145
1424053758,1718823380,2026-06-22 04:19:05 UTC,BUY,XAUUSD,3.0,4211.68,-10.5,0.0,0.0,-10.5,FX|S|emel+pulse1,1718823380
1424053764,1718823387,2026-06-22 04:19:05 UTC,BUY,XAUUSD,2.0,4211.69,-7.0,0.0,0.0,-7.0,FX|W|emel+pulse1,1718823387
1424055666,1718825796,2026-06-22 04:20:11 UTC,SELL,XAUUSD,3.0,4206.59,-10.5,0.0,-1527.0,-1537.5,[sl 4206.72],1718823380
1424055668,1718825797,2026-06-22 04:20:11 UTC,SELL,XAUUSD,2.0,4206.59,-7.0,0.0,-1020.0,-1027.0,[sl 4206.72],1718823387
1424089493,1718867610,2026-06-22 04:37:16 UTC,BUY,XTIUSD,5.0,76.21,0.0,0.0,405.0,405.0,[tp 76.22],1718792918
1424090134,1718868329,2026-06-22 04:37:27 UTC,SELL,XTIUSD,5.0,76.26,0.0,0.0,0.0,0.0,ForexSAI_demo,1718868329
1424106724,1718888474,2026-06-22 04:49:16 UTC,SELL,DE40,3.0,24991.9,0.0,0.0,-116.97,-116.97,[sl 24991.90],1718798712
1424106725,1718888475,2026-06-22 04:49:16 UTC,SELL,DE40,2.0,24991.9,0.0,0.0,-75.68,-75.68,[sl 24991.90],1718799145
1424496971,1719384164,2026-06-22 10:01:20 UTC,SELL,DE40,5.0,25055.1,0.0,0.0,0.0,0.0,ForexSAI_demo,1719384164
1424585395,1719494531,2026-06-22 11:04:25 UTC,BUY,DE40,5.0,24987.1,0.0,0.0,389.13,389.13,[tp 24987.60],1719384164
1424587357,1719496959,2026-06-22 11:05:15 UTC,SELL,DE40,5.0,24992.6,0.0,0.0,0.0,0.0,ForexSAI_demo,1719496959
1424738698,1719682248,2026-06-22 12:39:57 UTC,BUY,DE40,5.0,24925.6,0.0,0.0,383.83,383.83,[tp 24925.60],1719496959
1424738738,1719682288,2026-06-22 12:39:59 UTC,SELL,DE40,5.0,24926.1,0.0,0.0,0.0,0.0,ForexSAI_demo,1719682288
1424854984,1719826275,2026-06-22 14:06:02 UTC,BUY,XTIUSD,5.0,75.46,0.0,0.0,400.0,400.0,[tp 75.47],1718868329
1424855664,1719826991,2026-06-22 14:06:05 UTC,SELL,XTIUSD,5.0,75.41,0.0,0.0,0.0,0.0,ForexSAI_demo,1719826991
1425044288,1720051069,2026-06-22 16:01:11 UTC,BUY,DE40,5.0,25069.1,0.0,0.0,-818.91,-818.91,[sl 25045.10],1719682288
1425046576,1720053536,2026-06-22 16:01:24 UTC,SELL,DE40,5.0,25062.1,0.0,0.0,0.0,0.0,ForexSAI_demo,1720053536
1425115367,1720134176,2026-06-22 16:31:19 UTC,BUY,USTEC,5.0,30576.2,0.0,0.0,0.0,0.0,ForexSAI_demo,1720134176
1425124614,1720144681,2026-06-22 16:33:47 UTC,SELL,USTEC,5.0,30458.3,0.0,0.0,-589.5,-589.5,[sl 30452.70],1720134176
1425126576,1720146899,2026-06-22 16:34:23 UTC,BUY,USTEC,5.0,30451.1,0.0,0.0,0.0,0.0,ForexSAI_demo,1720146899
1425131153,1720151986,2026-06-22 16:36:09 UTC,SELL,USTEC,5.0,30545.8,0.0,0.0,473.5,473.5,[tp 30530.70],1720146899
1425134012,1720155486,2026-06-22 16:36:35 UTC,BUY,USTEC,5.0,30535.2,0.0,0.0,0.0,0.0,ForexSAI_demo,1720155486
1425139380,1720161816,2026-06-22 16:38:11 UTC,BUY,XTIUSD,5.0,74.66,0.0,0.0,375.0,375.0,[tp 74.65],1719826991
1425140064,1720162649,2026-06-22 16:38:39 UTC,SELL,XTIUSD,5.0,74.58,0.0,0.0,0.0,0.0,ForexSAI_demo,1720162649
1425204635,1720239820,2026-06-22 17:00:15 UTC,SELL,USTEC,5.0,30629.2,0.0,0.0,470.0,470.0,[tp 30628.50],1720155486
1425208566,1720244122,2026-06-22 17:01:24 UTC,BUY,USTEC,5.0,30619.0,0.0,0.0,0.0,0.0,ForexSAI_demo,1720244122
1425241397,1720280805,2026-06-22 17:10:04 UTC,BUY,DE40,5.0,25182.6,0.0,0.0,-688.92,-688.92,[sl 25181.60],1720053536
1425243294,1720283065,2026-06-22 17:10:38 UTC,SELL,DE40,5.0,25182.1,0.0,0.0,0.0,0.0,ForexSAI_demo,1720283065
1425279252,1720324465,2026-06-22 17:24:05 UTC,SELL,USTEC,5.0,30497.8,0.0,0.0,-606.0,-606.0,[sl 30501.70],1720244122
1425282343,1720327926,2026-06-22 17:24:56 UTC,BUY,USTEC,5.0,30489.1,0.0,0.0,0.0,0.0,ForexSAI_demo,1720327926
1425301262,1720349998,2026-06-22 17:32:11 UTC,SELL,USTEC,5.0,30359.3,0.0,0.0,-649.0,-649.0,[sl 30379.00],1720327926
1425305099,1720354305,2026-06-22 17:33:08 UTC,BUY,USTEC,5.0,30363.1,0.0,0.0,0.0,0.0,ForexSAI_demo,1720354305
1425330985,1720384091,2026-06-22 17:44:08 UTC,BUY,DE40,5.0,25115.8,0.0,0.0,379.16,379.16,[tp 25115.10],1720283065
1425331612,1720384817,2026-06-22 17:44:28 UTC,SELL,DE40,5.0,25120.8,0.0,0.0,0.0,0.0,ForexSAI_demo,1720384817
1425362500,1720419533,2026-06-22 17:55:42 UTC,SELL,USTEC,5.0,30246.6,0.0,0.0,-582.5,-582.5,[sl 30250.40],1720354305
1425363122,1720420269,2026-06-22 17:55:48 UTC,BUY,USTEC,5.0,30251.4,0.0,0.0,0.0,0.0,ForexSAI_demo,1720420269
1425369364,1720427617,2026-06-22 17:58:13 UTC,SELL,USTEC,5.0,30329.2,0.0,0.0,389.0,389.0,[tp 30328.10],1720420269
1425370715,1720429121,2026-06-22 17:58:52 UTC,BUY,USTEC,5.0,30327.9,0.0,0.0,0.0,0.0,ForexSAI_demo,1720429121
1425513828,1720603862,2026-06-22 19:01:59 UTC,SELL,USTEC,5.0,30221.1,0.0,0.0,-534.0,-534.0,[sl 30215.70],1720429121
1425514927,1720605140,2026-06-22 19:02:11 UTC,BUY,USTEC,5.0,30234.5,0.0,0.0,0.0,0.0,ForexSAI_demo,1720605140
1425666341,1720791439,2026-06-22 20:52:46 UTC,SELL,USTEC,5.0,30316.5,0.0,0.0,410.0,410.0,[tp 30314.40],1720605140
1425666430,1720791545,2026-06-22 20:52:50 UTC,BUY,USTEC,5.0,30316.4,0.0,0.0,0.0,0.0,ForexSAI_demo,1720791545
1425942962,1721119075,2026-06-23 02:12:00 UTC,BUY,DE40,5.0,25053.5,0.0,-7.86,384.54,376.68,[tp 25053.30],1720384817
1425982635,1721170330,2026-06-23 03:00:13 UTC,SELL,DE40,3.0,25059.4,0.0,0.0,0.0,0.0,FX|S|flip|50,1721170330
1425982663,1721170361,2026-06-23 03:00:14 UTC,SELL,DE40,2.0,25060.1,0.0,0.0,0.0,0.0,FX|W|flip|50,1721170361
1425982711,1721170422,2026-06-23 03:00:16 UTC,SELL,XAUUSD,3.0,4189.01,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1721170422
1425982740,1721170460,2026-06-23 03:00:16 UTC,SELL,XAUUSD,2.0,4189.0,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1721170460
1425987301,1721175775,2026-06-23 03:02:33 UTC,SELL,USTEC,5.0,30269.9,0.0,-34.97,-232.5,-267.47,dir_flip,1720791545
1425987396,1721175882,2026-06-23 03:02:33 UTC,SELL,USTEC,3.0,30271.4,0.0,0.0,0.0,0.0,FX|S|flip|50,1721175882
1425987550,1721176078,2026-06-23 03:02:34 UTC,SELL,USTEC,2.0,30270.8,0.0,0.0,0.0,0.0,FX|W|flip|50,1721176078
1425995443,1721185429,2026-06-23 03:07:23 UTC,BUY,XAUUSD,3.0,4185.94,-10.5,0.0,921.0,910.5,[tp 4186.01],1721170422
1425998480,1721188738,2026-06-23 03:08:13 UTC,BUY,USTEC,3.0,30254.4,0.0,0.0,51.0,51.0,[tp 30255.40],1721175882
1425998483,1721188739,2026-06-23 03:08:13 UTC,BUY,USTEC,2.0,30254.4,0.0,0.0,32.8,32.8,[tp 30255.40],1721176078
1426002640,1721193698,2026-06-23 03:10:27 UTC,BUY,XAUUSD,2.0,4182.0,-7.0,0.0,1400.0,1393.0,[tp 4182.01],1721170460
1426003322,1721194501,2026-06-23 03:10:56 UTC,SELL,USTEC,3.0,30249.8,0.0,0.0,0.0,0.0,FX|S|flip|50,1721194501
1426003324,1721194504,2026-06-23 03:10:56 UTC,SELL,USTEC,2.0,30249.7,0.0,0.0,0.0,0.0,FX|W|flip|50,1721194504
1426005979,1721197555,2026-06-23 03:11:58 UTC,SELL,XAUUSD,3.0,4180.3,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1721197555
1426005988,1721197566,2026-06-23 03:11:58 UTC,SELL,XAUUSD,2.0,4180.16,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1721197566
1426006371,1721198068,2026-06-23 03:12:07 UTC,BUY,USTEC,2.0,30232.2,0.0,0.0,35.0,35.0,[tp 30231.80],1721194504
1426006372,1721198069,2026-06-23 03:12:07 UTC,BUY,USTEC,3.0,30232.2,0.0,0.0,52.8,52.8,[tp 30231.80],1721194501
1426007870,1721199710,2026-06-23 03:12:28 UTC,BUY,DE40,3.0,25041.4,0.0,0.0,61.69,61.69,[tp 25041.40],1721170330
1426007873,1721199713,2026-06-23 03:12:28 UTC,BUY,DE40,2.0,25041.4,0.0,0.0,42.72,42.72,[tp 25041.40],1721170361
1426029556,1721226496,2026-06-23 03:26:34 UTC,BUY,USTEC,3.0,30184.1,0.0,0.0,0.0,0.0,FX|S|flip|50,1721226496
1426029576,1721226515,2026-06-23 03:26:34 UTC,BUY,USTEC,2.0,30184.1,0.0,0.0,0.0,0.0,FX|W|flip|50,1721226515
1426031165,1721228137,2026-06-23 03:27:48 UTC,BUY,XAUUSD,3.0,4183.52,-10.5,0.0,-966.0,-976.5,[sl 4185.30],1721197555
1426031167,1721228138,2026-06-23 03:27:48 UTC,BUY,XAUUSD,2.0,4183.52,-7.0,0.0,-672.0,-679.0,[sl 4185.30],1721197566
1426037102,1721235503,2026-06-23 03:32:21 UTC,SELL,USTEC,3.0,30215.3,0.0,0.0,93.6,93.6,[tp 30200.70],1721226496
1426037104,1721235504,2026-06-23 03:32:21 UTC,SELL,USTEC,2.0,30215.3,0.0,0.0,62.4,62.4,[tp 30200.70],1721226515
1426061759,1721264473,2026-06-23 03:48:43 UTC,BUY,XAUUSD,3.0,4191.38,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1721264473
1426061777,1721264488,2026-06-23 03:48:43 UTC,BUY,XAUUSD,2.0,4191.4,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1721264488
1426075362,1721281272,2026-06-23 04:00:22 UTC,SELL,XAUUSD,3.0,4196.37,-10.5,0.0,1497.0,1486.5,[tp 4194.33],1721264473
1426076716,1721284670,2026-06-23 04:00:25 UTC,SELL,XAUUSD,2.0,4196.78,-7.0,0.0,1076.0,1069.0,[tp 4198.33],1721264488
1426081309,1721290637,2026-06-23 04:02:14 UTC,SELL,USTEC,3.0,30281.4,0.0,0.0,0.0,0.0,FX|S|flip|50,1721290637
1426081324,1721290653,2026-06-23 04:02:14 UTC,SELL,USTEC,2.0,30281.2,0.0,0.0,0.0,0.0,FX|W|flip|50,1721290653
1426109210,1721323705,2026-06-23 04:16:19 UTC,BUY,USTEC,3.0,30262.9,0.0,0.0,55.5,55.5,[tp 30263.90],1721290637
1426109211,1721323706,2026-06-23 04:16:19 UTC,BUY,USTEC,2.0,30262.9,0.0,0.0,36.6,36.6,[tp 30263.90],1721290653
1426129662,1721347944,2026-06-23 04:23:09 UTC,BUY,USTEC,3.0,30255.3,0.0,0.0,0.0,0.0,FX|S|flip|50,1721347944
1426129663,1721347946,2026-06-23 04:23:09 UTC,BUY,USTEC,2.0,30255.3,0.0,0.0,0.0,0.0,FX|W|flip|50,1721347946
1426136719,1721356848,2026-06-23 04:28:30 UTC,SELL,XAUUSD,3.0,4178.64,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1721356848
1426136724,1721356858,2026-06-23 04:28:30 UTC,SELL,XAUUSD,2.0,4178.64,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1721356858
1426139302,1721360631,2026-06-23 04:30:15 UTC,BUY,XAUUSD,3.0,4175.68,-10.5,0.0,888.0,877.5,[tp 4175.71],1721356848
1426145162,1721367853,2026-06-23 04:33:30 UTC,BUY,XAUUSD,2.0,4171.3,-7.0,0.0,1468.0,1461.0,[tp 4171.71],1721356858
1426145310,1721368075,2026-06-23 04:33:32 UTC,SELL,USTEC,3.0,30222.9,0.0,0.0,-97.2,-97.2,[sl 30224.10],1721347944
1426145311,1721368076,2026-06-23 04:33:32 UTC,SELL,USTEC,2.0,30222.9,0.0,0.0,-64.8,-64.8,[sl 30224.10],1721347946
1426193639,1721424380,2026-06-23 04:51:34 UTC,SELL,USTEC,3.0,30134.1,0.0,0.0,0.0,0.0,FX|S|emel+pulse1,1721424380
1426193649,1721424394,2026-06-23 04:51:35 UTC,SELL,USTEC,2.0,30133.6,0.0,0.0,0.0,0.0,FX|W|emel+pulse1,1721424394
1426204847,1721437915,2026-06-23 04:57:53 UTC,BUY,USTEC,3.0,30165.2,0.0,0.0,-93.3,-93.3,[sl 30157.80],1721424380
1426204850,1721437917,2026-06-23 04:57:53 UTC,BUY,USTEC,2.0,30165.2,0.0,0.0,-63.2,-63.2,[sl 30157.80],1721424394
1426216336,1721453050,2026-06-23 05:04:16 UTC,BUY,USTEC,3.0,30138.9,0.0,0.0,0.0,0.0,FX|S|flip|50,1721453050
1426216340,1721453059,2026-06-23 05:04:17 UTC,BUY,USTEC,2.0,30138.3,0.0,0.0,0.0,0.0,FX|W|flip|50,1721453059
1426217025,1721453881,2026-06-23 05:04:49 UTC,SELL,USTEC,3.0,30156.6,0.0,0.0,53.1,53.1,[tp 30156.30],1721453050
1426217026,1721453882,2026-06-23 05:04:49 UTC,SELL,USTEC,2.0,30156.6,0.0,0.0,36.6,36.6,[tp 30156.30],1721453059
1426224078,1721462384,2026-06-23 05:08:40 UTC,BUY,XAUUSD,3.0,4151.9,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1721462384
1426224134,1721462438,2026-06-23 05:08:41 UTC,BUY,XAUUSD,2.0,4151.84,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1721462438
1426235433,1721476747,2026-06-23 05:15:30 UTC,SELL,XAUUSD,3.0,4154.65,-10.5,0.0,825.0,814.5,[tp 4154.51],1721462384
1426240050,1721482826,2026-06-23 05:18:50 UTC,SELL,XAUUSD,2.0,4158.87,-7.0,0.0,1406.0,1399.0,[tp 4158.51],1721462438
1426311316,1721573769,2026-06-23 06:11:02 UTC,BUY,XAUUSD,3.0,4140.79,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1721573769
1426311324,1721573779,2026-06-23 06:11:02 UTC,BUY,XAUUSD,2.0,4140.99,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1721573779
1426314663,1721577601,2026-06-23 06:13:04 UTC,SELL,USTEC,3.0,30057.7,0.0,0.0,0.0,0.0,FX|S|emel+pulse1,1721577601
1426314673,1721577611,2026-06-23 06:13:05 UTC,SELL,USTEC,2.0,30057.9,0.0,0.0,0.0,0.0,FX|W|emel+pulse1,1721577611
1426318650,1721582482,2026-06-23 06:15:07 UTC,SELL,XAUUSD,3.0,4143.92,-10.5,0.0,939.0,928.5,[tp 4143.68],1721573769
1426326332,1721590298,2026-06-23 06:18:14 UTC,SELL,XAUUSD,2.0,4135.94,-7.0,0.0,-1010.0,-1017.0,[sl 4135.68],1721573779
1426336203,1721601864,2026-06-23 06:22:37 UTC,BUY,XAUUSD,3.0,4132.74,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1721601864
1426336217,1721601878,2026-06-23 06:22:37 UTC,BUY,XAUUSD,2.0,4132.73,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1721601878
1426339503,1721605900,2026-06-23 06:24:55 UTC,SELL,XAUUSD,3.0,4135.66,-10.5,0.0,876.0,865.5,[tp 4135.59],1721601864
1426344206,1721611353,2026-06-23 06:27:20 UTC,SELL,XAUUSD,2.0,4139.63,-7.0,0.0,1380.0,1373.0,[tp 4139.59],1721601878
1426351199,1721619956,2026-06-23 06:32:18 UTC,BUY,USTEC,3.0,30033.6,0.0,0.0,72.3,72.3,[tp 30032.80],1721577601
1426351200,1721619957,2026-06-23 06:32:18 UTC,BUY,USTEC,2.0,30033.6,0.0,0.0,48.6,48.6,[tp 30032.80],1721577611
1426352071,1721620934,2026-06-23 06:33:13 UTC,BUY,XAUUSD,3.0,4140.16,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1721620934
1426352082,1721620944,2026-06-23 06:33:13 UTC,BUY,XAUUSD,2.0,4140.16,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1721620944
1426359341,1721629159,2026-06-23 06:38:45 UTC,SELL,XAUUSD,3.0,4134.92,-10.5,0.0,-1572.0,-1582.5,[sl 4135.09],1721620934
1426359350,1721629160,2026-06-23 06:38:45 UTC,SELL,XAUUSD,2.0,4134.92,-7.0,0.0,-1048.0,-1055.0,[sl 4135.09],1721620944
1426360874,1721630962,2026-06-23 06:39:36 UTC,SELL,USTEC,3.0,30010.9,0.0,0.0,0.0,0.0,FX|S|emel+pulse1,1721630962
1426360882,1721630985,2026-06-23 06:39:38 UTC,SELL,USTEC,2.0,30011.3,0.0,0.0,0.0,0.0,FX|W|emel+pulse1,1721630985
1426364150,1721635113,2026-06-23 06:42:48 UTC,BUY,XAUUSD,3.0,4137.09,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1721635113
1426364162,1721635125,2026-06-23 06:42:49 UTC,BUY,XAUUSD,2.0,4137.08,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1721635125
1426369966,1721642231,2026-06-23 06:49:09 UTC,SELL,XAUUSD,3.0,4140.04,-10.5,0.0,885.0,874.5,[tp 4140.03],1721635113
1426370568,1721643033,2026-06-23 06:50:20 UTC,BUY,USTEC,3.0,30035.7,0.0,0.0,-74.4,-74.4,[sl 30034.10],1721630962
1426370569,1721643034,2026-06-23 06:50:20 UTC,BUY,USTEC,2.0,30035.7,0.0,0.0,-48.8,-48.8,[sl 30034.10],1721630985
1426371452,1721644212,2026-06-23 06:51:16 UTC,BUY,USTEC,3.0,30032.8,0.0,0.0,0.0,0.0,FX|S|flip|50,1721644212
1426371458,1721644218,2026-06-23 06:51:18 UTC,BUY,USTEC,2.0,30033.8,0.0,0.0,0.0,0.0,FX|W|flip|50,1721644218
1426371989,1721644869,2026-06-23 06:52:08 UTC,SELL,USTEC,3.0,30050.7,0.0,0.0,53.7,53.7,[tp 30050.20],1721644212
1426371991,1721644870,2026-06-23 06:52:08 UTC,SELL,USTEC,2.0,30050.7,0.0,0.0,33.8,33.8,[tp 30050.20],1721644218
1426373985,1721647558,2026-06-23 06:54:29 UTC,BUY,XAUUSD,3.0,4141.57,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1721647558
1426377649,1721652084,2026-06-23 06:57:39 UTC,SELL,XAUUSD,2.0,4143.83,-7.0,0.0,1350.0,1343.0,[tp 4144.03],1721635125
1426380026,1721654722,2026-06-23 06:58:57 UTC,SELL,XAUUSD,3.0,4144.65,-10.5,0.0,924.0,913.5,[tp 4144.52],1721647558
1426388779,1721667149,2026-06-23 07:04:06 UTC,BUY,XAUUSD,3.0,4144.51,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1721667149
